,Unnamed: 0,Study no.,Filename,Title,Doi,Study id.,index,title,publication_type,n_citations,volume,issue,first_page,last_page,n_pages
2877,114400,19,Globalization and inequality.xlsx,Globalization and wage inequality: Evidence from urban China,https://doi.org/10.1016/j.jinteco.2011.12.006,9236,10.1016/j.jinteco.2011.12.006,Globalization and wage inequality: Evidence from urban China,full_text,92,87,2,288,297,9
2878,114425,24,Globalization and inequality.xlsx,Inequality and globalization in Europe,https://doi.org/10.1016/j.jpolmod.2006.04.013,11271,10.1016/j.jpolmod.2006.04.013,Inequality and globalization in Europe,full_text,31,28,7,791,796,5
2879,114431,26,Globalization and inequality.xlsx,Globalization and income inequality: Implications for intellectual property rights,https://doi.org/10.1016/j.jpolmod.2007.10.005,12021,10.1016/j.jpolmod.2007.10.005,Globalization and income inequality: Implications for intellectual property rights,full_text,55,30,5,725,735,10
2880,114491,31,Globalization and inequality.xlsx,Globalization and economic inequality in the short and long run: The case of South Korea 1975–1995,https://doi.org/10.1016/j.asieco.2008.07.002,13802,10.1016/j.asieco.2008.07.002,Globalization and economic inequality in the short and long run: The case of South Korea 1975–1995,full_text,11,20,1,62,68,6
2881,114517,36,Globalization and inequality.xlsx,Explaining international and intertemporal variations in income inequality,https://doi.org/10.1111/1468-0297.00271,15379,10.1111/1468-0297.00271,Explaining International and Intertemporal Variations in Income Inequality,full_text,408,108,446,26,43,17
2882,114519,37,Globalization and inequality.xlsx,Financial reforms and income inequality,https://doi.org/10.1016/j.econlet.2012.06.005,15680,10.1016/j.econlet.2012.06.005,Financial reforms and income inequality,full_text,108,116,3,583,587,4
2883,114552,38,Globalization and inequality.xlsx,The Simultaneous Evolution of Growth and Inequality,https://doi.org/10.1111/1468-0297.00127,15973,10.1111/1468-0297.00127,The simultaneous evolution of growth and inequality,full_text,239,113,487,326,344,18
2884,114553,39,Globalization and inequality.xlsx,Inequality and Growth in a Panel of Countries,https://doi.org/10.1023/A:1009850119329,16269,10.1023/A:1009850119329,,full_text,1177,5,1,5,32,27
2885,114556,40,Globalization and inequality.xlsx,"Income Distribution, Development and Foreign Trade: A Cross Sectional Analysis",https://doi.org/10.1016/0014-2921(90)90071-6,16556,10.1016/0014-2921(90)90071-6,"Income distribution, development and foreign trade",full_text,110,34,6,1113,1132,19
2886,114616,45,Globalization and inequality.xlsx,Explaining the changes of income distribution in China,https://doi.org/10.1016/S1043-951X(00)00015-8,17943,10.1016/S1043-951X(00)00015-8,Explaining the changes of income distribution in China,full_text,30,11,2,149,170,21
2887,114668,48,Globalization and inequality.xlsx,Is there a trade-off between income inequality and corruption? Evidence from Latin America,https://doi.org/10.1016/j.econlet.2009.12.038,18684,10.1016/j.econlet.2009.12.038,Is there a trade-off between income inequality and corruption? Evidence from Latin America,full_text,38,107,2,102,104,2
2888,114676,49,Globalization and inequality.xlsx,Natural resources and income inequality: The role of ethnic divisions,https://doi.org/10.1016/j.econlet.2010.03.008,18919,10.1016/j.econlet.2010.03.008,Natural resources and income inequality: The role of ethnic divisions,full_text,56,107,3,360,363,3
2889,114707,53,Globalization and inequality.xlsx,Party to inequality: Right party power and income inequality in affluent Western democracies,https://doi.org/10.1016/j.rssm.2007.01.001,19794,10.1016/j.rssm.2007.01.001,Party to inequality: Right party power and income inequality in affluent Western democracies,full_text,28,26,1,77,106,29
2890,114722,54,Globalization and inequality.xlsx,External sector and income inequality in interdependent economies using a dynamic panel data approach,https://doi.org/10.1016/S0165-1765(01)00374-3,20006,10.1016/S0165-1765(01)00374-3,External sector and income inequality in interdependent economies using a dynamic panel data approach,full_text,50,71,2,225,231,6
2891,114730,56,Globalization and inequality.xlsx,Corporatism and income inequality in the global economy: A panel study of 17 OECD countries,https://doi.org/10.1111/1475-6765.00073,20420,10.1111/1475-6765.00073,Corporatism and income inequality in the global economy: A panel study of 17 OECD countries,full_text,19,42,1,23,53,30
2892,114745,58,Globalization and inequality.xlsx,"Income Inequality, Decentralisation, and Regional Development in Western Europe",https://doi.org/10.1068/a443,20822,10.1068/a443,The Financial Exception and the Reconfiguration of Credit Risk in US Mortgage Markets,full_text,27,43,8,1796,1812,16
2893,114750,59,Globalization and inequality.xlsx,The determinants of income inequality in OECD countries,https://doi.org/10.1093/cje/bex069,21009,10.1093/cje/bex069,The determinants of income inequality in OECD countries,full_text,40,42,4,1009,1042,33
2894,114752,60,Globalization and inequality.xlsx,Trade openness and income inequality in China and the SAARC Region,https://doi.org/10.1111/apel.12152,21199,10.1111/apel.12152,Trade openness and income inequality in China and the SAARC Region,full_text,10,30,2,33,44,11
2895,114754,61,Globalization and inequality.xlsx,"A note on globalization and income distribution—the case of Korea, 1975–1995",https://doi.org/10.1016/S1049-0078(02)00244-0,21384,10.1016/S1049-0078(02)00244-0,"A note on globalization and income distribution—the case of Korea, 1975–1995",full_text,26,14,1,157,164,7
2896,114767,63,Globalization and inequality.xlsx,"Trade, growth, and poverty",https://doi.org/10.1111/j.0013-0133.2004.00186.x,21742,10.1111/j.0013-0133.2004.00186.x,"Trade, Growth, and Poverty",full_text,633,114,493,F22,F49,27
2897,114768,64,Globalization and inequality.xlsx,Trade liberalization and wage inequality,https://doi.org/10.1016/S0304-3878(99)00007-3,21914,10.1016/S0304-3878(99)00007-3,Trade liberalization and wage inequality,full_text,155,59,1,103,123,20
2898,114769,65,Globalization and inequality.xlsx,The personal and the factor distributions of income in a cross-section of countries,https://doi.org/10.1080/00220380701384406,22083,10.1080/00220380701384406,The personal and the factor distributions of income in a cross-section of countries,full_text,83,43,5,812,829,17
2899,114786,68,Globalization and inequality.xlsx,"Openness and wage inequality in Kenya, 1964-2000",https://doi.org/10.1016/j.worlddev.2005.08.005,22561,10.1016/j.worlddev.2005.08.005,"Openness and wage inequality in Kenya, 1964–2000",full_text,12,34,3,465,480,15
2900,114789,70,Globalization and inequality.xlsx,Does microfinance affect income inequality?,https://doi.org/10.1080/00036846.2013.864039,22857,10.1080/00036846.2013.864039,Does microfinance affect income inequality?,full_text,45,46,9,1021,1034,13
2901,114793,71,Globalization and inequality.xlsx,The Consequences of Fiscal Decentralization on Poverty and Income Equality,https://doi.org/10.1068/c1033,23011,10.1068/c1033,,,0,,,,,
2902,114796,72,Globalization and inequality.xlsx,,https://doi.org/10.1111/rode.12118,23160,10.1111/rode.12118,FDI and Income Inequality-Evidence from Latin American Economies,full_text,51,18,4,778,793,15
2903,114808,73,Globalization and inequality.xlsx,Why is Corruption Less Harmful to Income Inequality in Latin America?,https://doi.org/10.1016/j.worlddev.2012.04.015,23302,10.1016/j.worlddev.2012.04.015,Why is Corruption Less Harmful to Income Inequality in Latin America?,full_text,44,40,8,1534,1545,11
2904,114811,74,Globalization and inequality.xlsx,,https://doi.org/10.1111/1468-0343.00073,23445,10.1111/1468-0343.00073,"Corruption, Income Distribution, and Growth",abstract_only,229,12,2,155,182,27
2905,114815,75,Globalization and inequality.xlsx,Growth is good for the poor,https://doi.org/10.1023/A:1020139631000,23587,10.1023/A:1020139631000,,full_text,1165,7,3,195,225,30
2906,114819,76,Globalization and inequality.xlsx,"Openness, growth and poverty: the case of Taiwan",https://doi.org/10.1016/j.worlddev.2006.11.013,23726,10.1016/j.worlddev.2006.11.013,"Openness, Growth and Poverty: The Case of Taiwan",full_text,40,35,11,1858,1871,13
2907,114822,77,Globalization and inequality.xlsx,The inequality–growth nexus in the short and long run: Empirical evidence from China,https://doi.org/10.1016/j.jce.2006.08.004,23859,10.1016/j.jce.2006.08.004,The inequality–growth nexus in the short and long run: Empirical evidence from China,full_text,84,34,4,654,667,13
2908,114823,78,Globalization and inequality.xlsx,"Financial development, inequality, and poverty: some international evidence",https://doi.org/10.1016/j.iref.2018.12.015,23989,10.1016/j.iref.2018.12.015,"Financial development, inequality, and poverty: Some international evidence",full_text,73,61,,1,16,15
2909,114831,79,Globalization and inequality.xlsx,Is corruption really bad for inequality? Evidence from Latin America,https://doi.org/10.1080/00220388.2010.509784,24126,10.1080/00220388.2010.509784,Is Corruption Really Bad for Inequality? Evidence from Latin America,full_text,58,47,7,959,976,17
2910,114857,81,Globalization and inequality.xlsx,"Openness, inequality and poverty: Endowments matter",https://doi.org/10.1080/09638190802136978,24389,10.1080/09638190802136978,"Openness, inequality and poverty: Endowments matter",full_text,34,17,3,343,378,35
2911,114889,90,Globalization and inequality.xlsx,Foreign direct investment and income inequality: Further evidence,https://doi.org/10.1016/0305-750X(95)00136-Z,25458,10.1016/0305-750X(95)00136-Z,Foreign direct investment and income inequality: Further evidence,full_text,103,23,3,469,483,14
2912,114925,91,Globalization and inequality.xlsx,Finance and income inequality: A review and new evidence,https://doi.org/10.1016/j.ejpoleco.2017.04.007,25572,10.1016/j.ejpoleco.2017.04.007,Finance and income inequality: A review and new evidence,full_text,209,50,,171,195,24
2913,114953,95,Globalization and inequality.xlsx,Wage-setting institutions and pay inequality in advanced industrial societies,https://doi.org/10.2307/2991830,26004,10.2307/2991830,Wage-Setting Institutions and Pay Inequality in Advanced Industrial Societies,full_text,275,43,3,649,,
2914,114995,99,Globalization and inequality.xlsx,Are economic liberalization and equality compatible? Evidence from South Asia,https://doi.org/10.1016/j.worlddev.2007.01.007,26418,10.1016/j.worlddev.2007.01.007,Are Economic Liberalization and Equality Compatible? Evidence from South Asia,full_text,21,35,11,1836,1857,21
2915,115037,102,Globalization and inequality.xlsx,,https://doi.org/10.1080/08853908.2016.1139480,26714,10.1080/08853908.2016.1139480,How Can Globalization Affect Income Distribution? Evidence from Developing Countries,full_text,11,30,2,132,158,26
2916,115083,106,Globalization and inequality.xlsx,Income inequality and structures of international trade,https://doi.org/10.1080/16081625.2012.667379,27080,10.1080/16081625.2012.667379,Income inequality and structures of international trade,full_text,10,19,2,167,180,13
2917,115107,107,Globalization and inequality.xlsx,"Trade, foreign direct investments (FDI) and income inequality: Empirical evidence from transition countries",https://doi.org/10.1080/09638199.2011.647048,27173,10.1080/09638199.2011.647048,"Trade, foreign direct investments (FDI) and income inequality: Empirical evidence from transition countries",full_text,26,22,8,1131,1160,29
2918,115156,114,Globalization and inequality.xlsx,,https://doi.org/10.1016/j.jimonfin.2015.10.004,27773,10.1016/j.jimonfin.2015.10.004,Capital account liberalization and income inequality,full_text,58,61,,143,162,19
2919,115187,118,Globalization and inequality.xlsx,,https://doi.org/10.1080/08853908.2015.1024899,28103,10.1080/08853908.2015.1024899,Distributional Consequences of Globalization: Is Organization of the Islamic Conference Countries Different?,full_text,7,29,3,171,190,19
2920,115214,119,Globalization and inequality.xlsx,When is growth pro poor? Evidence from a panel of countries,https://doi.org/10.1016/j.jdeveco.2005.02.004,28187,10.1016/j.jdeveco.2005.02.004,When is growth pro-poor? Evidence from a panel of countries,full_text,221,80,1,198,227,29
2921,115215,120,Globalization and inequality.xlsx,Using panel co-integration methods to understand rising top income shares,https://doi.org/10.1111/1475-4932.12018,28269,10.1111/1475-4932.12018,Using Panel Co-Integration Methods To Understand Rising Top Income Shares,full_text,9,89,284,83,98,15
2922,115255,124,Globalization and inequality.xlsx,Foreign direct investment and relative wages: Evidence from Mexico's maquiladoras,https://doi.org/10.1016/S0022-1996(96)01475-4,28596,10.1016/S0022-1996(96)01475-4,Foreign direct investment and relative wages: Evidence from Mexico's maquiladoras,full_text,700,42,3-4,371,393,22
2923,115264,1,Gok the role of financial development on carbon emissions.xlsx,CO2 emissions and financial development in an emerging economy: An augmented VAR approach,https://doi.org/10.1016/j.enpol.2015.12.017,213,10.1016/j.enpol.2015.12.017,CO2 emissions and financial development in an emerging economy: An augmented VAR approach,full_text,326,90,,102,114,12
2924,115278,2,Gok the role of financial development on carbon emissions.xlsx,"Impact of economic, financial, and institutional factors on CO2 emissions: Evidence from Sub-Saharan Africa economies",https://doi.org/10.1016/j.jup.2016.06.009,757,10.1016/j.jup.2016.06.009,"Impact of economic, financial, and institutional factors on CO2 emissions: Evidence from Sub-Saharan Africa economies",full_text,194,41,,85,94,9
2925,115298,3,Gok the role of financial development on carbon emissions.xlsx,Modelling for insight: Does financial development improve environmental quality?,https://doi.org/10.1016/j.eneco.2019.06.025,1301,10.1016/j.eneco.2019.06.025,Modelling for insight: Does financial development improve environmental quality?,full_text,203,83,,156,179,23
